机构名称,统一社会信用代码,Excel等级(原始),Excel等级(标准),DB等级,DB记录ID
路桥区螺洋街道屿前村卫生室,TE3310043300328490,未定级,无等级,未定级,65038.0
路桥区螺洋街道岙王村卫生室,TE3310043300329130,未定级,无等级,未定级,64972.0
路桥区螺洋街道水滨村卫生室,TE3310043300320540,未定级,无等级,未定级,65020.0
路桥区螺洋街道罗家池村卫生室,349-X33100419D6001,未定级,无等级,未定级,64998.0
路桥区螺洋街道芦阳卫生室,TE3310043300320660,未定级,无等级,未定级,64969.0
路桥区螺洋街道莲花卫生室,TE3310043300329280,未定级,无等级,未定级,64974.0
路桥区螺洋街道藕池居卫生室,TE3310043300317290,未定级,无等级,未定级,65128.0
路桥区螺洋街道藕池社区卫生服务站,TE3310043300319780,未定级,无等级,未定级,64980.0
路桥区路北街道前蔡村卫生室,33260119770618004X,未定级,无等级,未定级,64984.0
路桥区路北街道和兴村三角陈卫生室,TE3310043300325080,未定级,无等级,未定级,65115.0
路桥区路北街道和兴村徐翁卫生室,TE3310043300324870,未定级,无等级,未定级,65114.0
路桥区路北街道墙里贺村卫生室,TE3310043300314540,未定级,无等级,未定级,65110.0
路桥区路北街道数码街卫生室,TE3310043300324530,未定级,无等级,未定级,65118.0
路桥区路北街道松塘村卫生室,TE3310043300328010,未定级,无等级,未定级,65105.0
路桥区路北街道洋叶卫生室,TE3310043300326340,未定级,无等级,未定级,65102.0
路桥区路北街道洋洪卫生室,TE3310043300327340,未定级,无等级,未定级,65084.0
路桥区路北街道路东村卫生室,TE3310043300326890,未定级,无等级,未定级,65124.0
路桥区路北街道路东社区卫生室,123310047399033047,无级别,无级别,未定级,64989.0
路桥区路北街道铭泰村卫生室,TE3310043300329490,未定级,无等级,未定级,65031.0
路桥区路北街道阳光村洋官卫生室,TE3310043300329110,未定级,无等级,未定级,65108.0
路桥区路北街道隆湖村朱家卫生室,TE3310043300329350,未定级,无等级,未定级,65119.0
路桥区路北街道隆湖村管前卫生室,TE3310043300328450,未定级,无等级,未定级,65057.0
路桥区路北街道马铺卫生室,TE3310043300320120,未定级,无等级,未定级,65103.0
路桥区路南街道上马村卫生室,TE3310043300326360,未定级,无等级,未定级,65077.0
路桥区路南街道坦田王村卫生室,TE3310043300312780,未定级,无等级,未定级,65091.0
路桥区路南街道应家村卫生室,TE3310043300328200,未定级,无等级,未定级,65226.0
路桥区路南街道张李村卫生室,TE3310043300330320,未定级,无等级,未定级,65085.0
路桥区路南街道方林村卫生室,TE3310043300330370,未定级,无等级,未定级,65117.0
路桥区路南街道李家洋村方家卫生室,TE3310043300330300,未定级,无等级,未定级,64985.0
路桥区路南街道洪洋村卫生室,TE3310043300381630,未定级,无等级,未定级,64986.0
路桥区路南街道石曲卫生室,TE3310043300316470,未定级,无等级,未定级,65116.0
路桥区路南街道石曲社区卫生服务站,12331004472710019E,未定级,无等级,二级,64976.0
路桥区路南街道联合村卫生室,123310044727100279,未定级,无等级,未定级,64977.0
路桥区路南街道西夏新村卫生室,TE3310043300329830,未定级,无等级,未定级,65090.0
路桥区路南街道迎宾杨戴卫生室,TE3310043300330490,未定级,无等级,未定级,65066.0
路桥区路南街道迎宾社区肖谢卫生室,N23310047782943103,未定级,无等级,未定级,64979.0
路桥区路南街道长浦新村卫生室,TE3310043300328890,未定级,无等级,未定级,65081.0
路桥区路桥街道丁岙村卫生室,TE3310043300329680,未定级,无等级,未定级,65126.0
路桥区路桥街道东城社区卫生服务站,TE3310043300313970,未定级,无等级,未定级,65070.0
路桥区路桥街道人峰下包卫生室,TE3310043300329580,未定级,无等级,未定级,65289.0
路桥区路桥街道人峰社区卫生服务站,TE3310043300329370,未定级,无等级,未定级,65072.0
路桥区路桥街道四号桥卫生室,TE3310043300318230,未定级,无等级,未定级,65136.0
路桥区路桥街道新安卫生室,TE3310043300328110,未定级,无等级,未定级,65095.0
路桥区路桥街道新安社区卫生服务站,TE3310043300329970,未定级,无等级,未定级,65071.0
路桥区路桥街道永跃卫生室,TE3310043300318930,未定级,无等级,未定级,65125.0
路桥区路桥街道河西卫生室,TE3310043300320370,未定级,无等级,未定级,65312.0
路桥区路桥街道泰隆街中医诊所,TE3310043300381580,未定级,无等级,未定级,65303.0
路桥区路桥街道田洋王卫生室,TE3310043300328710,未定级,无等级,未定级,65135.0
路桥区路桥街道章杨村卫生室,TE3310043300322810,未定级,无等级,未定级,65122.0
路桥区路桥街道良一村卫生室,TE3310043300321730,未定级,无等级,未定级,65229.0
路桥区路桥街道良二村卫生室,TE3310043300313800,未定级,无等级,未定级,65058.0
路桥区路桥街道良河卫生室,TE3310043300328910,未定级,无等级,未定级,65120.0
路桥区路桥街道解放路卫生室,TE3310043300327790,未定级,无等级,未定级,64990.0
路桥区路桥街道金商小区卫生室,TE3310043300323800,未定级,无等级,未定级,65121.0
路桥区路桥街道陈辽村卫生室,331003198102043697,未定级,无等级,未定级,65026.0
路桥区路桥街道龙头王村卫生室,TE3310043300329170,未定级,无等级,未定级,65130.0
路桥区金清镇上塘村卫生室,TE3310043300317860,未定级,无等级,未定级,65023.0
路桥区金清镇上沈村卫生室,TE3310043300329740,未定级,无等级,未定级,65185.0
路桥区金清镇下梁村卫生室,TE3310043300470890,未定级,无等级,未定级,65184.0
路桥区金清镇下盟村下盟卫生室,TE3310043300470880,未定级,无等级,未定级,65175.0
路桥区金清镇五丰村卫生室,TE3310043300313000,未定级,无等级,未定级,65182.0
路桥区金清镇先锋村卫生室,TE3310043300328030,未定级,无等级,未定级,65178.0
路桥区金清镇南街居卫生室,TE3310043300327720,未定级,无等级,未定级,65180.0
路桥区金清镇卫生院下梁分院,TE3310043300329040,未定级,无等级,未定级,65142.0
路桥区金清镇卫生院卷桥分院,TE3310043300317410,未定级,无等级,未定级,65139.0
路桥区金清镇卫生院百步分院,TE3310043300323140,未定级,无等级,未定级,65141.0
路桥区金清镇卫生院黄琅分院,TE3310043300317500,未定级,无等级,未定级,65140.0
路桥区金清镇友谊村卫生室,TE3310043300317050,未定级,无等级,未定级,65183.0
路桥区金清镇双塘村卫生室,TE3310043300312730,未定级,无等级,未定级,65172.0
路桥区金清镇双盟村南盟卫生室,TE3310043300410480,未定级,无等级,未定级,65181.0
路桥区金清镇坦头沈村卫生室,TE3310043300315770,未定级,无等级,未定级,65173.0
路桥区金清镇工业路卫生室,TE3310043300316370,未定级,无等级,未定级,65179.0
路桥区金清镇文昌路卫生室,TE3310043300327690,未定级,无等级,未定级,65148.0
路桥区金清镇新双庙村卫生室,TE3310043300323170,未定级,无等级,未定级,65068.0
路桥区金清镇林家工业区卫生室,TE3310043300384700,未定级,无等级,未定级,65151.0
路桥区金清镇沙头郭村卫生室,TE3310043300327700,未定级,无等级,未定级,65146.0
路桥区金清镇沥南卫生室,TE3310043300317200,未定级,无等级,未定级,65152.0
路桥区金清镇泗水村卫生室,330050994000000000,未定级,无等级,未定级,65014.0
路桥区金清镇海滨卫生室,TE3310043300313870,未定级,无等级,未定级,65176.0
路桥区金清镇粮库路卫生室,TE3310043300326800,未定级,无等级,未定级,65177.0
路桥区金清镇联星村联中卫生室,TE3310043300326980,未定级,无等级,未定级,65171.0
路桥区金清镇联星村联红卫生室,TE3310043300329750,未定级,无等级,未定级,65170.0
路桥区金清镇联盟村卫生室,TE3310043300328570,未定级,无等级,未定级,65189.0
路桥区金清镇腰塘社区卫生服务站,TE3310043300321770,未定级,无等级,未定级,64961.0
路桥区金清镇蒋桥社区卫生服务站,TE3310043300316430,未定级,无等级,未定级,64962.0
路桥区金清镇金北村卫生室,TE3310043300319350,未定级,无等级,未定级,65188.0
路桥区金清镇金塘村卫生室,TE3310043300324430,未定级,无等级,未定级,65059.0
路桥区金清镇金港卫生室,TE3310043300323370,未定级,无等级,未定级,65187.0
路桥区金清镇霓岙村卫生室,TE3310043300319150,未定级,无等级,未定级,65174.0
路桥区金清镇高升村卫生室,TE3310043300314790,未定级,无等级,未定级,65186.0
路桥区预防医学门诊部,12331004472711644B,未定级,无等级,未定级,65043.0
路桥医美之家医疗美容门诊部,91331004MA29XX8G01,未定级,无等级,未定级,65011.0
路桥华医康复门诊部,52331004064179820R,未定级,无等级,未定级,65088.0
路桥南方妇产医院,52331004079731745D,未定级,无等级,未定级,64978.0
路桥博仕医疗美容门诊部,TE3310043300316640,未定级,无等级,未定级,65123.0
路桥口腔医院,91331004MA2HJQGL0T,未定级,无等级,未定级,65045.0
路桥同德医院（台州市路桥同德医院有限公司）,91331004MA28GKR52W,未定级,无等级,未定级,65012.0
路桥君同肿瘤医院（台州市路桥君同肿瘤医院有限公司）,TE3310043300446280,未定级,无等级,未定级,65309.0
路桥复大中齿口腔门诊部,91331004MAEQKMMG67,未定级,无等级,未定级,65005.0
路桥宝芝林中医诊所有限公司文化路中医诊所,91331004MAD9JXLF9Y,未定级,无等级,未定级,65015.0
路桥实验中学医务室,TE3310043300321460,未定级,无等级,未定级,64955.0
路桥尚德门诊部,91331004MA2ALJU58P,未定级,无等级,未定级,64954.0
路桥崔普学中医诊所,TE3310043300487360,未定级,无等级,未定级,65314.0
路桥应有荣中医诊所,TE3310043300570010,未定级,无等级,未定级,65294.0
路桥康博中医门诊部,52331004055549826k,未定级,无等级,未定级,65050.0
路桥廖积玉诊所,TE3310043300494770,未定级,无等级,未定级,65315.0
路桥张韬中医诊所,TE3310043300493400,未定级,无等级,未定级,65316.0
路桥德元升中医诊所有限公司富仕路中医诊所,91331004MAE8E0DP30,未定级,无等级,未定级,65150.0
路桥恒古堂中医诊所有限公司洋洪路中医诊所,91331004MAEDR0K33F,未定级,无等级,未定级,65056.0
路桥恒圣中西医结合门诊部,TE3310043300501020,未定级,无等级,未定级,65313.0
路桥慈宁医院,91331004MA28H4MQ4B,未定级,无等级,未定级,64963.0
路桥易健堂中医诊所有限公司腾达路中医诊所,91331004MADW21DG7W,未定级,无等级,未定级,65202.0
路桥星璨邦斌口腔门诊部,TE3310043300490070,未定级,无等级,未定级,65190.0
路桥正本堂中医诊所有限公司东路桥大道中医诊所,91331004MAE36P3T2J,未定级,无等级,未定级,65032.0
路桥波特祥和养老护理院,52331004MJ9832523Q,未定级,无等级,未定级,64987.0
路桥济民门诊部,92331004MA2AP5Q64H,未定级,无等级,未定级,65113.0
路桥浙康医院（台州市路桥浙康医院有限公司）,TE3310043300366980,未定级,无等级,未定级,65083.0
路桥源锦中医门诊部,92331004MA2KB4325C,未定级,无等级,未定级,64960.0
路桥潘仕事中医诊所,92331004MA2HE6DU7M,未定级,无等级,未定级,65196.0
路桥瑞美医疗美容门诊部,91331004MA28GMRQXJ,未定级,无等级,未定级,65000.0
路桥米伢口腔门诊部,91331004MA2HGXJH34,未定级,无等级,未定级,65007.0
路桥维斯康星医疗美容门诊部,91331004MA2DT3404D,未定级,无等级,未定级,65249.0
路桥罗均盲人医疗按摩所,TE3310043300458980,未定级,无等级,未定级,65073.0
路桥蒋加祥中医诊所,92331004MABMW9NF5A,未定级,无等级,未定级,65041.0
路桥蕊天使医疗美容门诊部,91331004MA2DTGPTOM,未定级,无等级,未定级,65153.0
路桥贝雅口腔门诊部,91331004MA2DUJKT2B,未定级,无等级,未定级,65013.0
路桥金三角中医门诊部（台州市路桥金三角中医门诊部有限公司）,TE3310043300474290,未定级,无等级,未定级,65099.0
路桥铂瑞口腔门诊部,91331004MAEDLHGW9Y,未定级,无等级,未定级,65048.0
路桥银座口腔门诊部,TE3310043300466940,未定级,无等级,未定级,64959.0
路桥阳光门诊部,TE3310043300483860,未定级,无等级,未定级,65062.0
路桥雅汇口腔门诊部,91331004MA7NADPJ5H,未定级,无等级,未定级,65211.0
路桥香怡邦斌医疗美容门诊部,92331004MA2AL4BT2P,未定级,无等级,未定级,65191.0
路桥马铺路卫生室,TE3310043300312420,未定级,无等级,未定级,65086.0
遂昌中学卫生室,12332527472490108N,未定级,无等级,未定级,68651.0
遂昌乾欣中医诊所,91331123MAE3LHCY0A,未定级,无等级,未定级,68704.0
遂昌县三仁畲族乡卫生院,123325275943868355,未定级,无等级,未定级,68646.0
遂昌县三仁畲族乡坑口村叶坞卫生室,TE3311233300113250,未定级,无等级,未定级,68670.0
遂昌县三仁畲族乡好川村卫生室,TE3311233300121740,未定级,无等级,未定级,68680.0
遂昌县三仁畲族乡排前村卫生室,TE3311233300109320,未定级,无等级,未定级,68685.0
遂昌县三仁畲族乡高碧街村卫生室,TE3311233300146070,未定级,无等级,未定级,68687.0
遂昌县中医院,12332527472490271X,二级,二级,无级别,68647.0
遂昌县云峰街道下马村卫生室,TE3311233300140050,未定级,无等级,未定级,68682.0
遂昌县云峰街道东亭村卫生室,TE3311233300129870,未定级,无等级,未定级,68681.0
遂昌县云峰街道东姑村上畈卫生室,TE3311233300146000,未定级,无等级,未定级,68694.0
遂昌县云峰街道东姑村卫生室,TE3311233300141760,未定级,无等级,未定级,68692.0
遂昌县云峰街道古亭村卫生室,TE3311233300150100,未定级,无等级,未定级,68673.0
遂昌县云峰街道同心村陈岙卫生室,54331123ME0260161Q,未定级,无等级,未定级,68613.0
遂昌县云峰街道湖边村卫生室,TE3311233300135150,未定级,无等级,未定级,68689.0
遂昌县云峰街道范村村卫生室,TE3311233300141030,未定级,无等级,未定级,68656.0
遂昌县云峰街道连头村卫生室,TE3311233300138500,未定级,无等级,未定级,68657.0
遂昌县云峰街道长濂村卫生室,TE3311233300527220,未定级,无等级,未定级,68633.0
遂昌县云峰街道门阵村卫生室,TE3311233300118190,未定级,无等级,未定级,68688.0
遂昌县云峰街道龙口村卫生室,TE3311233300524400,未定级,无等级,未定级,68653.0
遂昌县云峰街道龙口村卫生所,TE3311233300109730,未定级,无等级,未定级,68674.0
遂昌县云峰街道龙祥村卫生室,TE3311233300144300,未定级,无等级,未定级,68693.0
遂昌县人民医院结核病门诊,TE3311233300112770,未定级,无等级,未定级,68701.0
遂昌县人民医院驻遂昌县看守所卫生所,TE3311233300146050,未定级,无等级,未定级,68626.0
遂昌县北界镇中心卫生院苏村村卫生室,123325277530470226,未定级,无等级,未定级,68629.0
遂昌县北界镇淤弓村卫生室,TE3311233300116440,未定级,无等级,未定级,68665.0
遂昌县北界镇白水村卫生室,TE3311233300095490,未定级,无等级,未定级,68660.0
遂昌县医学检验实验室（遂昌县临床医学检验检测中心）,12332527MB0143298R,未定级,无等级,未定级,68606.0
遂昌县垵口乡垵口村卫生室,TE3311233300121560,未定级,无等级,未定级,68645.0
